300000,0
600000,0
900000,0
1200000,1
1500000,1
1800000,1
2100000,1
2400000,1
2700000,2
3000000,3
3300000,3
3600000,3
3900000,3
4200000,3
4500000,3
4800000,3
5100000,3
5400000,3
5700000,3
6000000,3
6300000,3
6600000,3
6900000,3
7200000,3
7500000,3
7800000,3
8100000,3
8400000,3
8700000,3
9000000,3
9300000,3
9600000,3
9900000,3
10200000,3
10500000,3
10800000,3
11100000,3
11400000,3
11700000,3
12000000,3
12300000,3
12600000,3
12900000,3
13200000,3
13500000,3
13800000,3
14100000,3
14400000,3
14700000,3
15000000,3
15300000,3
15600000,3
15900000,3
16200000,3
16500000,3
16800000,3
17100000,3
17400000,3
17700000,3
18000000,3
18300000,3
18600000,3
18900000,3
19200000,3
19500000,3
19800000,3
20100000,3
20400000,3
20700000,3
21000000,3
21300000,3
21600000,3
21900000,3
22200000,3
22500000,3
22800000,3
23100000,3
23400000,3
23700000,3
24000000,3
24300000,3
24600000,3
24900000,3
25200000,3
25500000,3
25800000,3
26100000,3
26400000,3
26700000,3
27000000,3
27300000,3
27600000,3
27900000,3
28200000,3
28500000,3
28800000,3
29100000,3
29400000,3
29700000,3
30000000,3
30300000,3
30600000,3
30900000,3
31200000,3
31500000,3
31800000,3
32100000,3
32400000,3
32700000,3
33000000,3
33300000,3
33600000,3
33900000,3
34200000,3
34500000,3
34800000,3
35100000,3
35400000,3
35700000,3
36000000,3
36300000,3
36600000,3
36900000,3
37200000,3
37500000,3
37800000,3
38100000,3
38400000,3
38700000,3
39000000,3
39300000,3
39600000,3
39900000,3
40200000,3
40500000,3
40800000,3
41100000,3
41400000,3
41700000,3
42000000,3
42300000,3
42600000,3
42900000,3
43200000,3
43500000,3
43800000,3
44100000,3
44400000,3
44700000,3
45000000,3
45300000,3
45600000,3
45900000,3
46200000,3
46500000,3
46800000,3
47100000,3
47400000,3
47700000,3
48000000,3
48300000,3
48600000,3
48900000,3
49200000,3
49500000,3
49800000,3
50100000,3
50400000,3
50700000,3
51000000,3
51300000,3
51600000,3
51900000,3
52200000,3
52500000,3
52800000,3
53100000,3
53400000,3
53700000,3
54000000,3
54300000,3
54600000,3
54900000,3
55200000,3
55500000,3
55800000,3
56100000,3
56400000,3
56700000,3
57000000,3
57300000,3
57600000,3
57900000,3
58200000,3
58500000,3
58800000,3
59100000,3
59400000,3
59700000,3
60000000,3
60300000,3
60600000,3
60900000,3
61200000,3
61500000,3
61800000,3
62100000,3
62400000,3
62700000,3
63000000,3
63300000,3
63600000,3
63900000,3
64200000,3
64500000,3
64800000,3
65100000,3
65400000,3
65700000,3
66000000,3
66300000,3
66600000,3
66900000,3
67200000,3
67500000,3
67800000,3
68100000,3
68400000,3
68700000,3
69000000,3
69300000,3
69600000,3
69900000,3
70200000,3
70500000,3
70800000,3
71100000,3
71400000,3
71700000,3
72000000,3
72300000,3
72600000,3
72900000,3
73200000,3
73500000,3
73800000,3
74100000,3
74400000,3
74700000,3
75000000,3
75300000,3
75600000,3
75900000,3
76200000,3
76500000,3
76800000,3
77100000,3
77400000,3
77700000,3
78000000,3
78300000,3
78600000,3
78900000,3
79200000,3
79500000,3
79800000,3
80100000,3
80400000,3
80700000,3
81000000,3
81300000,3
81600000,3
81900000,3
82200000,3
82500000,3
82800000,3
83100000,3
83400000,3
83700000,3
84000000,3
84300000,3
84600000,3
84900000,3
85200000,3
85500000,3
85800000,3
86100000,3
86400000,3
86700000,3
87000000,3
87300000,3
87600000,2
87900000,1
88200000,1
88500000,0
